state_code,latitude,longitude,zip_code,city,labels,founded_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
CA,37.377787,-122.029217,94086,Sunnyvale,1,1/1/2004,1/31/2006,12/10/2007,2.0849,3.9425,-3.0,-3.0,3,2,20220000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,acquired
NY,40.717248,-74.002662,10013,New York,1,3/1/2001,7/7/2005,7/7/2005,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,1,acquired
NY,40.7434025,-73.9890857,10010,New York,0,4/7/2005,10/11/2006,11/14/2008,1.5123,3.6082,1.3178,4.1589,8,2,7350000,3,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.5,1,closed
CA,37.288136,-121.79765,95138,San Jose,0,7/1/2009,4/7/2010,4/7/2010,0.7671,0.7671,0.0,0.0,1,1,50000,1,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,closed
NY,40.7394115,-73.9895748,10010,New York,0,1/1/2009,11/19/2010,11/19/2010,1.8822,1.8822,1.6603,3.0247,5,1,1000000,3,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,1,closed
CA,37.39972,-122.108306,94040,Mountain View,0,1/1/2003,10/17/2005,1/12/2009,2.7945,6.0356,7.5014,8.0055,16,4,45000000,2,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.0,1,closed
CA,32.877656,-117.210595,92121,San Diego,0,7/1/2007,9/18/2007,5/3/2012,0.2164,4.8438,0.2164,6.2466,22,5,70000000,5,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4.2,1,closed
WA,47.6447802,-122.325878,98102,Seattle,0,1/1/2008,4/23/2009,4/23/2009,1.3096,1.3096,1.0027,1.3096,3,1,500000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,1,closed
CA,37.779281,-122.419236,94133,San Francisco,0,8/1/2008,9/1/2008,12/1/2009,0.0849,1.3342,0.0,0.0,6,2,500000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,closed
TX,30.306591,-97.826727,78746,Austin,1,1/1/2004,2/1/2005,8/23/2007,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4.0,1,acquired
CO,39.5604863,-104.8656251,80112,Englewood,0,1/1/1999,5/11/2009,5/11/2009,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,closed
CA,34.083228000000005,-118.341449,90038,Los Angeles,1,1/1/2009,9/15/2009,2/18/2010,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1,acquired
CA,39.78373,-100.445882,94025,Menlo Park,0,1/1/2006,6/5/2007,7/16/2010,1.4247,4.5397,0.0,0.0,0,3,18700000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,closed
CA,37.626166,-122.411025,94066,San Bruno,1,9/1/2009,10/5/2010,10/5/2010,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,acquired
FL,28.032975,-82.64611,33635,Tampa,0,8/1/2006,1/1/2007,1/1/2007,0.4192,0.4192,0.0,0.0,5,3,5900000,0,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
MA,37.237937,-121.974591,1752,Marlborough,1,1/1/2004,6/6/2007,4/2/2008,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,0,0,1,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.0,1,acquired
NH,42.7370219,-71.48729759999998,3062,Nashua,0,1/1/2007,1/1/2007,5/24/2011,0.0,4.3945,3.1534,4.3945,5,7,24300000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.0,1,closed
CA,37.384717,-122.081625,94040,Mountain View,1,1/1/2005,6/1/2005,5/3/2010,0.4137,5.3370000000000015,5.5205,7.189,21,4,32006000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1.6667,1,acquired
CA,37.3169065,-122.0497023,95014,Cupertino,1,1/1/2002,2/1/2005,2/1/2005,3.0877,3.0877,1.0,1.0,4,1,13400000,1,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,acquired
CA,37.78192670000001,-122.3932389,94107,San Francisco,1,6/1/2005,4/6/2009,3/31/2010,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,acquired
CO,40.0186313,-105.2764361,80302,Boulder,1,1/1/2005,2/1/2006,12/7/2012,1.0849,7.937,3.0,7.4301,10,6,15324624,3,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2.5,1,acquired
WA,47.603832,-122.330062,98121,Seattle,1,3/1/2009,7/1/2010,7/1/2010,1.3342,1.3342,2.3726,4.1562,3,1,2000000,2,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,acquired
CA,37.775196,-122.419204,94103,San Francisco,1,6/1/2007,11/1/2007,2/1/2011,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.6667,1,acquired
MN,44.950404,-93.101503,55113,Saint Paul,0,1/1/2006,12/2/2009,9/24/2012,3.9205,6.7342,0.0,0.0,3,3,44000000,0,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,closed
PA,39.952399,-75.16359,19103,Philadelphia,0,1/1/2010,10/24/2011,6/15/2012,1.811,2.4548,0.7479,0.7479,2,2,1175000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,closed
CA,37.661002,-121.897829,94566,Pleasanton,1,1/1/2000,10/30/2006,4/7/2010,6.8329,10.2712,13.011,13.011,22,2,9000000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1,acquired
CA,32.7154,-117.1565,92128,San Diego,1,1/1/2002,5/1/2002,5/16/2007,0.3288,5.3726,9.0055,9.0055,9,3,35150000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,acquired
MA,42.504817,-71.195611,1803,Burlington,1,1/1/2005,5/1/2006,9/2/2010,1.3288,5.6712,2.4959,5.6712,4,3,12000000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1,acquired
CA,37.396023,-122.03311,94085,Sunnnyvale,1,1/1/2002,8/30/2007,8/30/2007,5.662999999999999,5.662999999999999,5.0027,5.0027,4,1,30000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.0,1,acquired
CA,37.537542,-122.327609,94403,San Mateo,1,1/1/2003,2/17/2009,2/17/2009,6.1342,6.1342,7.1726,7.1726,5,1,8000000,1,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,acquired
CA,37.782978,-122.394517,94107,San Francisco,1,1/1/2007,2/4/2009,2/4/2009,2.0959,2.0959,2.2822,3.1699,6,1,4100000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,acquired
IL,40.116421,-88.243383,61820,Champaign,0,1/1/2008,12/15/2009,7/6/2011,1.9562,3.5123,3.4986,3.4986,1,2,2408500,1,0,0,0,0,1,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,closed
CA,37.386778,-121.966277,95054,Santa Clara,0,1/1/2002,3/1/2004,11/6/2007,2.1644,5.8493,6.0027,6.0027,3,4,72000000,1,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,closed
MN,44.96659,-93.331943,55416,Golden Valley,0,1/1/2006,1/1/2007,1/1/2008,1.0,2.0,3.2493,3.2493,2,2,18400000,1,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,closed
NC,35.72591770000001,-79.17917709999998,27312,Pittsboro,0,1/1/1997,1/7/2005,12/19/2011,8.0219,14.9726,4.0027,4.0027,4,7,162264126,1,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,6.75,1,closed
MA,42.3751,-71.105616,2140,Cambridge,1,1/1/2003,6/15/2010,6/15/2010,7.4575,7.4575,5.5863,5.5863,7,1,29000000,1,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0,1,acquired
WA,47.603832,-122.330062,98102,Seattle,0,1/1/2000,6/3/2005,6/3/2005,5.4247,5.4247,0.0,0.0,0,1,8700000,0,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,closed
MA,42.36236,-71.099692,2139,Cambridge,1,1/1/2001,9/8/2005,9/8/2005,4.6877,4.6877,4.1644,9.274,12,1,10000000,2,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,1,acquired
MA,42.4871509,-71.1986329,1803,Burlington,1,1/1/2008,12/1/2008,8/19/2010,0.9178,2.6329,2.9534,3.9699,5,2,15000000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,acquired
CA,39.78373,-100.445882,94025,Menlo Park,0,1/1/2008,9/1/2008,9/1/2008,0.6685,0.6685,0.0,0.0,2,1,2600000,1,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,closed
CA,37.782103,-122.401116,94108,San Francisco,1,1/6/2005,5/1/2006,5/1/2006,1.3151,1.3151,6.4658,8.8411,30,1,15000000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,acquired
NY,40.745064,-73.992637,10001,New York,1,6/1/2011,7/1/2011,3/25/2013,0.0822,1.8164,1.0849,2.3014,7,3,4000000,2,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,acquired
CA,37.680766,-122.399971,94005,Brisbane,1,1/1/2006,12/1/2006,7/18/2011,0.9151,5.5452,5.0027,5.0027,9,2,73000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1,acquired
NY,40.730646,-73.986614,10013,New York,1,3/1/2011,6/27/2011,4/5/2012,0.3233,1.0986,0.8411,2.0411,5,4,12123837,3,0,1,0,0,0,education,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.6667,1,acquired
WA,47.60706500000001,-122.335373,98101,Seattle,1,12/1/2005,11/1/2006,5/27/2008,0.9178,2.4877,2.5808,5.3808,18,3,22400000,3,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3.3333,1,acquired
CA,37.779281,-122.419236,94105,San Francisco,1,1/1/2009,4/15/2010,1/4/2011,1.2849,2.0082,2.1616,3.4438,12,2,5700000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1,acquired
CA,39.78373,-100.445882,94025,Menlo Park,0,1/1/2002,7/18/2006,11/9/2009,4.5452,7.8603,0.0,0.0,2,2,28500000,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.5,1,closed
MA,42.579258,-71.437841,1886,Westford,1,1/1/2007,12/1/2007,1/26/2009,0.9151,2.0712,2.0027,2.0027,9,2,21000000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,acquired
NC,35.780398,-78.639099,27518,Raleigh,0,1/1/1984,11/18/2005,11/18/2005,21.8959,21.8959,24.6849,24.6849,1,1,8000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,closed
CA,37.41924,-122.208414,94025,Menlo Park,0,1/1/2008,3/16/2008,3/16/2008,0.2055,0.2055,0.1644,0.1644,1,1,1500000,1,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1,closed
MA,42.3729,-71.24847199999998,2453,Waltham,1,10/1/2006,5/1/2007,3/17/2009,0.5808,2.4603,2.5014,5.0932,17,3,28300000,4,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1.6667,1,acquired
CA,37.441537,-122.158332,94301,Palo Alto,1,1/1/2008,2/22/2010,12/20/2012,2.1452,4.9726,2.3671,2.7123,4,5,7939553,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1,acquired
CA,37.779281,-122.419236,94107,San Francisco,0,1/1/2009,11/1/2009,11/1/2009,0.8329,0.8329,0.0,0.0,3,1,545000,0,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,closed
MA,42.558426,-71.268947,1821,Billerica,1,1/1/2001,9/29/2005,12/14/2009,4.7452,8.9562,5.0027,5.0027,10,3,15247925,1,0,0,1,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,1,acquired
NY,40.757929,-73.985506,10003,NY,1,1/1/2007,4/1/2007,7/23/2009,0.2466,2.5589,2.0027,4.7781,11,3,12800000,2,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.5,1,acquired
IL,41.875555,-87.624421,60654,Chicago,0,3/1/2010,3/24/2011,8/23/2012,1.063,2.4822,0.0,1.3068,1,2,950000,2,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,1,closed
MA,42.479262,-71.152277,1801,Woburn,1,1/1/2000,12/1/2002,12/1/2004,2.9178,4.9205,2.0027,12.5096,6,2,16000000,5,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,acquired
CA,37.288326,-121.945633,95008,Campbell,1,1/1/2000,1/1/2006,1/1/2006,6.0055,6.0055,6.0055,6.0055,2,1,10000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1,acquired
NY,40.730646,-73.986614,10013,New York,1,1/1/2011,10/12/2011,10/12/2011,0.7781,0.7781,0.3397,2.4877,5,1,1500000,3,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,acquired
CA,37.779281,-122.419236,94107,San Francisco,0,1/1/2004,11/3/2009,12/10/2010,5.8438,6.9452,5.9205,6.3808,6,2,13000000,2,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1,closed
NY,40.650104,-73.94958199999998,11217,Brooklyn,1,1/1/2009,8/23/2011,8/23/2011,2.6411,2.6411,4.0959,4.926,6,1,10000000,2,0,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1,acquired
NY,42.712207,-73.203599,10003,New York,1,1/1/2008,1/19/2010,12/30/2010,2.0521,2.9973,2.0027,3.8137,9,2,3915000,2,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0,1,acquired
NY,40.650104,-73.94958199999998,11222,Brooklyn,1,8/1/2009,8/1/2009,2/1/2011,0.0,1.5041,1.5808,3.1726,7,2,1400000,2,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6.0,1,acquired
IL,41.8969173,-87.6435474,60654,Chicago,0,8/1/2012,8/1/2012,4/10/2013,0.0,0.6904,0.0,0.6904,6,2,650000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0,1,closed
TX,30.268735,-97.745209,78702,Austin,0,1/1/2007,6/1/2007,3/30/2010,0.4137,3.2438,0.4137,6.8,5,3,9700000,4,0,0,0,1,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.0,1,closed
CA,37.336191,-121.890583,95110,San Jose,1,1/1/2003,3/1/2006,3/1/2006,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,acquired
CA,37.782714,-122.39358,94608,Emeryville,1,1/1/2002,10/10/2005,4/1/2012,3.7753,10.2548,10.0301,11.0329,18,4,38764000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,acquired
CA,37.39873720000001,-122.0497918,95112,San Jose,0,11/1/2005,3/1/2006,4/1/2012,0.3288,6.4192,1.1671,4.989,6,8,211403000,2,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.7143,1,closed
CA,37.3965713,-122.0836937,94041,Mountain View,1,1/1/2008,6/23/2010,8/23/2010,2.4767,2.6438,3.4164,5.2,8,2,20750000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,acquired
CA,37.779281,-122.419236,94107,San Francisco,1,6/1/2009,8/31/2010,4/20/2011,1.2493,1.8849,2.2521,3.2219,4,2,1020000,2,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1,acquired
TX,30.271129,-97.743699,78730,Austin,0,1/1/2007,6/7/2007,6/7/2007,0.4301,0.4301,2.0027,2.0027,6,1,13000000,1,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,closed
NY,40.738567,-73.987199,10007,New York,1,11/1/2007,1/1/2008,10/1/2011,0.1671,3.9178,0.0,2.9178,8,2,14700000,2,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,acquired
CA,37.4233896,-122.08995120000002,94043,Mountain View,1,1/1/2005,3/1/2006,3/1/2009,1.1616,4.1644,3.0,8.9205,19,4,33000000,4,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333,1,acquired
CA,37.404788,-121.940842,95134,San Jose,1,1/1/2005,6/23/2010,6/23/2010,5.4767,5.4767,0.0,0.0,5,1,30000000,0,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.0,1,acquired
TX,32.959908,-96.70737,75081,Richardson,0,8/6/2006,11/1/2006,5/11/2010,0.2384,3.7644,2.4192,3.8795,10,4,33000000,3,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,1,closed
DC,38.894955,-77.03664599999998,20005,Washington,0,12/15/2011,6/15/2011,6/15/2011,-0.5014,-0.5014,0.0,0.0,1,1,150000,0,0,0,0,0,1,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,closed
MA,42.37564,-71.2358,2452,Waltham,0,3/1/2010,5/1/2010,5/1/2010,0.1671,0.1671,0.5863,0.5863,3,1,20000,1,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
CA,37.54827,-121.988572,94555-3619,Fremont,0,1/1/2008,10/4/2011,1/24/2013,3.7589,5.0685,0.0,0.0,2,3,30926154,0,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,closed
CA,37.288326,-121.945633,95008,Campbell,0,8/16/2010,6/10/2011,6/10/2011,0.8164,0.8164,0.0,0.0,0,1,2000000,0,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,closed
MA,42.504817,-71.195611,1803,Burlington,0,1/1/2003,7/16/2007,5/1/2012,4.5397,9.337,2.0027,2.0027,2,2,19000000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5,1,closed
CA,37.779281,-122.419236,94104,San Francisco,0,1/1/2002,1/13/2005,10/1/2008,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4.0,1,closed
GA,33.982966999999995,-84.346041,30350,Atlanta,1,1/1/2002,5/10/2006,4/24/2008,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3333,1,acquired
CA,37.779281,-122.419236,92606,San Francisco,1,12/1/2000,4/1/2007,6/12/2008,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.3333,1,acquired
CA,34.102827000000005,-118.32999,90028,Hollywood,0,10/1/2010,8/1/2011,8/1/2011,0.8329,0.8329,-0.1671,1.189,5,1,154000,2,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,closed
CA,34.054935,-118.244476,90301,Los Angeles,0,1/1/2004,10/21/2008,10/21/2008,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,closed
VA,38.916336,-77.230488,22182,Viena,0,1/1/2008,8/1/2008,6/5/2012,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,closed
TX,30.409765000000004,-97.75101,78759,Austin,0,1/1/2008,8/16/2010,8/16/2010,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,0,0,0,1,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,closed
CA,37.2690782,-121.9559995,95008,Campbell,1,1/1/2000,6/2/2005,4/18/2008,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.6667,1,acquired
NJ,40.477604,-74.626824,8844,Hillsborough,0,8/1/2012,4/5/2013,5/16/2013,0.6767,0.789,0.0,0.0,2,2,125000,1,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,closed
VA,39.050108,-77.40082,20165,Potomac Falls,1,11/1/2006,6/1/2007,6/1/2007,0.5808,0.5808,-0.5041,3.8301,5,1,750000,3,0,0,0,0,1,search,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,acquired
GA,33.749099,-84.390185,30305,Atlanta,1,1/1/2009,6/10/2011,6/10/2011,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,acquired
CA,37.54841500000001,-122.315636,94403,San Mateo,0,5/1/1999,9/30/2009,5/29/2012,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,closed
CA,34.491118,-119.808096,93105,Santa Barbara,0,1/1/1995,11/15/2005,11/15/2005,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,closed
TX,30.280148,-97.749908,78701,Austin,1,2/8/2007,1/1/2007,6/19/2013,-0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,0,0,0,1,0,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,acquired
CA,37.7776778,-122.3921102,94107,San Francisco,0,8/29/2007,8/29/2007,8/29/2007,0.0,0.0,0.0,0.0,2,1,990000,0,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,closed
AZ,33.426418,-111.9396,85281,Tempe,1,4/1/2007,1/1/2008,1/1/2008,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,acquired
MA,42.364367,-71.078978,2142,Cambridge,1,1/1/2006,9/1/2006,2/17/2011,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,0,0,1,0,0,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,acquired
OR,45.3774456,-122.7569561,97062,Tualatin,0,1/1/2008,5/15/2008,5/15/2008,0.3699,0.3699,0.0,0.0,3,1,7000000,0,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,closed
MA,42.3624253,-71.116031,2139,Cambridge,1,1/1/2008,10/30/2008,1/28/2010,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,1,acquired
CA,37.78505300000001,-122.287295,60606,Chicago,1,10/1/2007,6/29/2011,9/17/2012,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,acquired
CA,37.421692,-121.894156,95035-5444,Milpitas,1,1/1/2006,5/1/2007,1/28/2013,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.0,1,acquired
CA,37.502169,-122.217727,94063,Redwood City,1,1/1/2006,7/3/2008,4/1/2013,2.5041,7.2521,0.0,0.0,4,6,232000100,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.6667,1,acquired
CA,37.388869,-122.072353,94041,Mountain View,1,8/1/2009,9/1/2009,3/3/2011,0.0849,1.5863,2.1151,4.0,5,2,5700000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,acquired
MA,42.276316,-71.419229,1702,Framingham,1,1/1/2002,8/21/2007,8/21/2007,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,0,0,1,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,acquired
